st_id,st_en_name,st_fa_name,st_type,major_basin,sub_basin,study_area_name,study_area_code,aquifer_name,utm_zone,utm_x,utm_y,decimal_degrees_x,decimal_degrees_y,surface_elevation,sample_type,sample_id,sample_weight,sampling_depth ,sampling_date,precipitation,evaporation,pH_field,pH_lab,EC_field,EC_lab,T_field,T_lab,Q,isotope_analysis_date,delta_H_2,delta_H_2_uncertainnity,delta_O_18,delta_O_18_uncertainnity,time,timestamp,date_gregorian,date,year,month,day,season,season_english,season_persian,month_english,month_persian,wateryear
MSD,Mashhad,مشهد,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,731050.9940699049,4021778.960265337,59.573558,36.313353,1001,Rain,,1,,2019-05-25,16.0,,,,,,,,,2020-09-28,-4.579778547448912,0.6044382693184329,-0.7001335407300991,0.1598324827749353,00:00:00,2019-05-25,2019-05-25,1398-3-4,1398,3,4,1,Spring,بهار,Khordad,خرداد,1397-98
MSD,Mashhad,مشهد,Rain Station,Quaraqum,Quaraqum,Mashhad Chenaran,6007,,40,731050.9940699049,4021778.960265337,59.573558,36.313353,1001,Rain,,1,,2019-06-02,27.0,,,,,,,,,2020-09-29,-31.78922863904741,0.47673787346926816,-5.846295809342261,0.046254251119941796,00:00:00,2019-06-02,2019-06-02,1398-3-12,1398,3,12,1,Spring,بهار,Khordad,خرداد,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-01-03,11.0,,,,,,,,,2020-09-30,-26.222536017728594,0.7042091677903649,-3.9480113389360496,0.0466834331428184,00:00:00,2018-01-03,2018-01-03,1396-10-13,1396,10,13,4,Winter,زمستان,Dey,دی,1396-97
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-01-10,7.0,,,,,,,,,2020-10-01,-1.6826891715350802,0.9306740174017253,-0.27400706958943527,0.19610133545355238,00:00:00,2018-01-10,2018-01-10,1396-10-20,1396,10,20,4,Winter,زمستان,Dey,دی,1396-97
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-01-30,4.0,,,,,,,,,2020-10-02,-22.891002383388013,0.707313226230071,-5.051627406460657,0.04350034482621936,00:00:00,2018-01-30,2018-01-30,1396-11-10,1396,11,10,4,Winter,زمستان,Bahman,بهمن,1396-97
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-10-25,14.0,,,,,,,,,2020-10-03,-57.62873518290253,0.5484648992111228,-7.40595043175348,0.2739101833387482,00:00:00,2018-10-25,2018-10-25,1397-8-3,1397,8,3,3,Autumn,پاییز,Aban,آبان,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-10-27,9.0,,,,,,,,,2020-10-04,-32.025827919351975,0.92,-4.578928674181691,0.36554860105508974,00:00:00,2018-10-27,2018-10-27,1397-8-5,1397,8,5,3,Autumn,پاییز,Aban,آبان,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-10-27,19.0,,,,,,,,,2020-10-05,-31.248503536340415,0.8583921457197369,-4.39128061985642,0.2533044329787115,00:00:00,2018-10-27,2018-10-27,1397-8-5,1397,8,5,3,Autumn,پاییز,Aban,آبان,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-11-07,5.0,,,,,,,,,2020-10-06,-50.436112262748686,0.6690439266844406,-8.157362956488786,0.24258548271691785,00:00:00,2018-11-07,2018-11-07,1397-8-16,1397,8,16,3,Autumn,پاییز,Aban,آبان,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-02-04,1.5,,,,,,,,,2020-10-07,-3.674677974108187,0.92,-0.5660506962901702,0.12246242552990122,00:00:00,2019-02-04,2019-02-04,1397-11-15,1397,11,15,4,Winter,زمستان,Bahman,بهمن,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-02-04,3.0,,,,,,,,,2020-10-08,-26.864047036603704,0.4568089815958808,-4.107830051403832,0.14272253170633795,00:00:00,2019-02-04,2019-02-04,1397-11-15,1397,11,15,4,Winter,زمستان,Bahman,بهمن,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-02-05,7.0,,,,,,,,,2020-10-09,-47.22848932544993,0.555012531089765,-7.1846852475798695,0.12676749977813676,00:00:00,2019-02-05,2019-02-05,1397-11-16,1397,11,16,4,Winter,زمستان,Bahman,بهمن,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-02-12,9.0,,,,,,,,,2020-10-10,-8.280019884315438,0.5055734987780384,-1.2633251950328075,0.0724293770970498,00:00:00,2019-02-12,2019-02-12,1397-11-23,1397,11,23,4,Winter,زمستان,Bahman,بهمن,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-02-19,4.0,,,,,,,,,2020-10-11,-10.333745479181525,0.4992320068531952,-1.513210502959905,0.17742042843201533,00:00:00,2019-02-19,2019-02-19,1397-11-30,1397,11,30,4,Winter,زمستان,Bahman,بهمن,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-02-28,3.0,,,,,,,,,2020-10-12,-2.3221516442116177,0.82,-0.4535466484143604,0.07576861962580556,00:00:00,2019-02-28,2019-02-28,1397-12-9,1397,12,9,4,Winter,زمستان,Esfand,اسفند,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-03-01,4.0,,,,,,,,,2020-10-13,4.391508394465603,0.20392586888376785,-2.0669219723467385,0.025014455820585094,00:00:00,2019-03-01,2019-03-01,1397-12-10,1397,12,10,4,Winter,زمستان,Esfand,اسفند,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-03-05,12.0,,,,,,,,,2020-10-14,-36.195921137156716,0.88,-7.464361710595434,0.1380488533334004,00:00:00,2019-03-05,2019-03-05,1397-12-14,1397,12,14,4,Winter,زمستان,Esfand,اسفند,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-03-21,4.0,,,,,,,,,2020-10-15,-20.086978381509663,0.6702761296659753,-2.729905234038316,0.05765323867745877,00:00:00,2019-03-21,2019-03-21,1398-1-1,1398,1,1,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-03-22,11.0,,,,,,,,,2020-10-16,-31.340578979836557,0.4374650523184654,-4.985329456195578,0.049870793055655054,00:00:00,2019-03-22,2019-03-22,1398-1-2,1398,1,2,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-03-26,6.0,,,,,,,,,2020-10-17,1.6703439798668556,0.7828375120206463,1.8020980945109415,0.12626821747481315,00:00:00,2019-03-26,2019-03-26,1398-1-6,1398,1,6,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-03-29,4.0,,,,,,,,,2020-10-18,0.14423149287475504,0.684141654941907,0.144807044572413,0.20138622879101106,00:00:00,2019-03-29,2019-03-29,1398-1-9,1398,1,9,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-06,5.0,,,,,,,,,2020-10-19,-1.8298697812222708,0.671520384652742,-0.6385446879250843,0.14273234513125135,00:00:00,2019-04-06,2019-04-06,1398-1-17,1398,1,17,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-08,2.5,,,,,,,,,2020-10-20,1.777048547118772,0.8462669247938264,0.49954895233220853,0.12328734164430663,00:00:00,2019-04-08,2019-04-08,1398-1-19,1398,1,19,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-14,8.0,,,,,,,,,2020-10-21,-5.165090604378863,0.7440480073225562,-1.7240289358316836,0.11692319387814687,00:00:00,2019-04-14,2019-04-14,1398-1-25,1398,1,25,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-14,18.0,,,,,,,,,2020-10-22,8.520040170431262,0.636222119231955,0.24157204045868055,0.141310489596491,00:00:00,2019-04-14,2019-04-14,1398-1-25,1398,1,25,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-15,19.0,,,,,,,,,2020-10-23,-44.37889939801697,0.46618995556175086,-7.053344883207936,0.10391360650399267,00:00:00,2019-04-15,2019-04-15,1398-1-26,1398,1,26,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-15,8.0,,,,,,,,,2020-10-24,-3.315350019526068,0.7506842143449309,-0.47657894085810504,0.05417680007777028,00:00:00,2019-04-15,2019-04-15,1398-1-26,1398,1,26,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-16,5.0,,,,,,,,,2020-10-25,-80.88933580072077,0.9538348192952505,-10.739931657418888,0.24172677930534134,00:00:00,2019-04-16,2019-04-16,1398-1-27,1398,1,27,1,Spring,بهار,Farvardin,فروردین,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-22,4.0,,,,,,,,,2020-10-26,-20.127035388068702,0.4733962205876456,-2.6316423025490083,0.08210186390494813,00:00:00,2019-04-22,2019-04-22,1398-2-2,1398,2,2,1,Spring,بهار,Ordibehesht,اردیبهشت,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-23,5.0,,,,,,,,,2020-10-27,-3.62087899080546,0.3944599898709474,-1.5935538330153816,0.0678096510092775,00:00:00,2019-04-23,2019-04-23,1398-2-3,1398,2,3,1,Spring,بهار,Ordibehesht,اردیبهشت,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-24,30.0,,,,,,,,,2020-10-28,-6.266365047734143,0.7205925859087513,-3.4902372283467638,0.1038337903414232,00:00:00,2019-04-24,2019-04-24,1398-2-4,1398,2,4,1,Spring,بهار,Ordibehesht,اردیبهشت,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-04-24,7.0,,,,,,,,,2020-10-29,-49.195059362430975,0.6075084153052266,-7.564274722352196,0.06571329900915514,00:00:00,2019-04-24,2019-04-24,1398-2-4,1398,2,4,1,Spring,بهار,Ordibehesht,اردیبهشت,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-05-07,5.0,,,,,,,,,2020-10-30,-0.367959315059908,0.7430619719893276,-0.4878666854909925,0.08098270325610692,00:00:00,2019-05-07,2019-05-07,1398-2-17,1398,2,17,1,Spring,بهار,Ordibehesht,اردیبهشت,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-05-22,3.0,,,,,,,,,2020-10-31,17.130171194952204,0.4613178253655497,2.9636194336377306,0.11173986309042376,00:00:00,2019-05-22,2019-05-22,1398-3-1,1398,3,1,1,Spring,بهار,Khordad,خرداد,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-05-22,5.0,,,,,,,,,2020-11-01,-0.7358957662520855,0.437054005495887,0.7097101519199569,0.07774355778240835,00:00:00,2019-05-22,2019-05-22,1398-3-1,1398,3,1,1,Spring,بهار,Khordad,خرداد,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-05-23,3.0,,,,,,,,,2020-11-02,0.07265564885944722,0.895913345042366,0.040635272971780316,0.13768521980469312,00:00:00,2019-05-23,2019-05-23,1398-3-2,1398,3,2,1,Spring,بهار,Khordad,خرداد,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-06-01,3.0,,,,,,,,,2020-11-03,-3.2651856740947633,0.48732533764803015,0.29583699100894556,0.12914153315903704,00:00:00,2019-06-01,2019-06-01,1398-3-11,1398,3,11,1,Spring,بهار,Khordad,خرداد,1397-98
MZD,Mazdavand,مزدواند,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2019-06-02,2.0,,,,,,,,,2020-11-04,-1.9527069695575299,0.5951105304871248,0.12967067049471345,0.12181795450589375,00:00:00,2019-06-02,2019-06-02,1398-3-12,1398,3,12,1,Spring,بهار,Khordad,خرداد,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-04-30,35.5,,,,,,,,,2020-11-05,-5.676070584339962,0.6715331587742591,-1.4532198532475835,0.08433360520377815,00:00:00,2018-04-30,2018-04-30,1397-2-10,1397,2,10,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-05-13,2.0,,,,,,,,,2020-11-06,16.99204207029113,0.6172806654999011,4.226018365043832,0.160713237864838,00:00:00,2018-05-13,2018-05-13,1397-2-23,1397,2,23,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-05-14,2.5,,,,,,,,,2020-11-07,3.8177784214400416,0.6325398904417014,0.09991830283577807,0.12960123419837485,00:00:00,2018-05-14,2018-05-14,1397-2-24,1397,2,24,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-05-16,2.0,,,,,,,,,2020-11-08,-1.419852115786308,0.3962848621719817,0.23980982175976637,0.1096246102423493,00:00:00,2018-05-16,2018-05-16,1397-2-26,1397,2,26,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-10-27,4.0,,,,,,,,,2020-11-09,-76.61742185485045,0.8255400252763841,-8.846603300764011,0.19409256382801826,00:00:00,2018-10-27,2018-10-27,1397-8-5,1397,8,5,3,Autumn,پاییز,Aban,آبان,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-10-28,19.0,,,,,,,,,2020-11-10,-1.3817522924628565,0.2532688584620439,-0.2251468575371388,0.12107923495243356,00:00:00,2018-10-28,2018-10-28,1397-8-6,1397,8,6,3,Autumn,پاییز,Aban,آبان,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-10-28,10.0,,,,,,,,,2020-11-11,-46.727449976624435,0.6422162003562364,-7.964704370228872,0.1526072639162373,00:00:00,2018-10-28,2018-10-28,1397-8-6,1397,8,6,3,Autumn,پاییز,Aban,آبان,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-10-31,4.0,,,,,,,,,2020-11-12,-14.079360651031385,0.5827397046137581,-1.6797569491501496,0.15884794616235973,00:00:00,2018-10-31,2018-10-31,1397-8-9,1397,8,9,3,Autumn,پاییز,Aban,آبان,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-10-31,5.5,,,,,,,,,2020-11-13,-33.313247411499454,0.5274500759945587,-4.73446626740224,0.13772687464688949,00:00:00,2018-10-31,2018-10-31,1397-8-9,1397,8,9,3,Autumn,پاییز,Aban,آبان,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-11-21,8.5,,,,,,,,,2020-11-14,-44.0245263541536,0.4181966124524052,-7.360342025877068,0.1005778637010483,00:00:00,2018-11-21,2018-11-21,1397-8-30,1397,8,30,3,Autumn,پاییز,Aban,آبان,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-11-26,4.0,,,,,,,,,2020-11-15,-21.174610004703347,0.5573532264192964,-3.0303222407960213,0.12944249559810972,00:00:00,2018-11-26,2018-11-26,1397-9-5,1397,9,5,3,Autumn,پاییز,Azar,آذر,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-11-28,3.0,,,,,,,,,2020-11-16,-34.114080157935184,0.66,-0.5078567024152533,0.1438259603363269,00:00:00,2018-11-28,2018-11-28,1397-9-7,1397,9,7,3,Autumn,پاییز,Azar,آذر,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-11-28,3.0,,,,,,,,,2020-11-17,-24.345949170907552,0.7285490036138049,-3.214347514625503,0.08774145542444567,00:00:00,2018-11-28,2018-11-28,1397-9-7,1397,9,7,3,Autumn,پاییز,Azar,آذر,1397-98
NRI,Nari,ناری,Rain Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,277908.02998293686,4001008.114335288,60.532034,36.128372,788,Rain,,1,,2018-12-22,3.5,,,,,,,,,2020-11-18,-1.6541145292912924,0.7407612118624991,-0.22110601551406261,0.1372623588971131,00:00:00,2018-12-22,2018-12-22,1397-10-1,1397,10,1,4,Winter,زمستان,Dey,دی,1397-98
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-04-14,8.0,,,,,,,,,2020-11-19,-3.1883859816039073,0.44696895492490973,-0.4769890153772054,0.16815186885669775,00:00:00,2018-04-14,2018-04-14,1397-1-25,1397,1,25,1,Spring,بهار,Farvardin,فروردین,1396-97
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-04-15,20.0,,,,,,,,,2020-11-20,-11.153553964222676,0.6953618051058027,-2.737196567607798,0.10594904787994405,00:00:00,2018-04-15,2018-04-15,1397-1-26,1397,1,26,1,Spring,بهار,Farvardin,فروردین,1396-97
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-04-15,15.0,,,,,,,,,2020-11-21,-11.176151723562322,0.710300396276111,-1.6260203820844068,0.18593107652209903,00:00:00,2018-04-15,2018-04-15,1397-1-26,1397,1,26,1,Spring,بهار,Farvardin,فروردین,1396-97
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-04-16,7.0,,,,,,,,,2020-11-22,-17.666715290967577,0.74,-2.226434815000774,0.10050992488306786,00:00:00,2018-04-16,2018-04-16,1397-1-27,1397,1,27,1,Spring,بهار,Farvardin,فروردین,1396-97
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-05-15,17.5,,,,,,,,,2020-11-23,-10.481243537641792,0.88,-2.9008186049259934,0.24338790380789263,00:00:00,2018-05-15,2018-05-15,1397-2-25,1397,2,25,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-05-16,14.0,,,,,,,,,2020-11-24,-21.46108580262415,0.7661490472921487,-4.39143589457937,0.1650407659236551,00:00:00,2018-05-16,2018-05-16,1397-2-26,1397,2,26,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-05-17,,,,,,,,,,2020-11-25,-11.227403414466627,0.5620998182410903,-1.6471582118875123,0.21563631915024586,00:00:00,2018-05-17,2018-05-17,1397-2-27,1397,2,27,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-05-18,2.0,,,,,,,,,2020-11-26,-8.320088976526971,0.23391967026453048,-1.5814850987764517,0.14597045163319872,00:00:00,2018-05-18,2018-05-18,1397-2-28,1397,2,28,1,Spring,بهار,Ordibehesht,اردیبهشت,1396-97
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-10-07,7.5,,,,,,,,,2020-11-27,-11.043352020270056,0.7529285809424431,-2.356030837774317,0.19275486855070628,00:00:00,2018-10-07,2018-10-07,1397-7-15,1397,7,15,3,Autumn,پاییز,Mehr,مهر,1397-98
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-10-28,12.0,,,,,,,,,2020-11-28,-22.71184788655252,0.96,-3.116898899949395,0.19742897262897652,00:00:00,2018-10-28,2018-10-28,1397-8-6,1397,8,6,3,Autumn,پاییز,Aban,آبان,1397-98
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-10-29,6.0,,,,,,,,,2020-11-29,-19.906120669971475,0.8546405201408742,-3.062456334976347,0.1827623347410512,00:00:00,2018-10-29,2018-10-29,1397-8-7,1397,8,7,3,Autumn,پاییز,Aban,آبان,1397-98
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-11-01,2.0,,,,,,,,,2020-11-30,-7.4643506705150315,0.92,-1.0734748743439428,0.17370034791751757,00:00:00,2018-11-01,2018-11-01,1397-8-10,1397,8,10,3,Autumn,پاییز,Aban,آبان,1397-98
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-11-27,4.0,,,,,,,,,2020-12-01,-60.60126888462206,0.5565736186705231,-9.400720144780124,0.16368010874874214,00:00:00,2018-11-27,2018-11-27,1397-9-6,1397,9,6,3,Autumn,پاییز,Azar,آذر,1397-98
PLK,Pol-e-Khatoon,پل خاتون,ET Station,Quaraqum,Quaraqum,Sarakhs,6004,,41,326444.28520119446,3975962.450895502,61.076568,35.912589,783,Rain,,1,,2018-11-27,4.0,,,,,,,,,2020-12-02,-35.54392624640287,0.8477922970869691,-5.595575801671509,0.1683384170849503,00:00:00,2018-11-27,2018-11-27,1397-9-6,1397,9,6,3,Autumn,پاییز,Azar,آذر,1397-98
